response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
391542a4-4479-45d2-8f29-21bf6b3e17ad,Janie,viewing,keys,"[You need to answer the question too, okay? You need to take a poll.] *no reaction* [How did she see her key?] I don't get it. [Well, do you hear what we playing? and then you listen to the question, okay? hold on, what's happended. I am gonna replay so listen.] *replays question* Oh, I get it. [How do you think she saw her key? ] Cause she looked down.",NA,incorrect_response,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Janie,viewing,cow,"[Okay, just listen to what they're saying.] Because it's daytime.",NA,target_solution,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Jiayi,container,bucket,Because it landed on the right side and not to the sides or upside down.,NA,alternative_solution,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Jiayi,container,potato,Because of the amount?,NA,incorrect_response,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Jiayi,container,cup,Cause it didn't get in.,NA,incorrect_response,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Cecilia,gender,teacher,"Ummm. [I don't know, what do you think?] *no reaction* [what's your answer? You need to listen to it again?] Because it's not his, her sister?",NA,incorrect_response,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Cecilia,gender,firefighter,"One, two, three, four, five, six, seven, eight. I...don't know. *click next*",NA,incorrect_noresponse,NA
391542a4-4479-45d2-8f29-21bf6b3e17ad,Cecilia,gender,basketball,Cause it's boys against girls?,NA,alternative_solution,close!
4031d914-ca91-40ad-b313-2bdeadb628eb,Janie,viewing,cow,"I know is why. he needs lights to see. [okay, lets play it one more time.] *replays question* [brother: right!] [Mom:Okay]",NA,incorrect_response,NA
4031d914-ca91-40ad-b313-2bdeadb628eb,Janie,viewing,bedroom,Light. [Mom: Light?] She didn't have light.,NA,incorrect_response,NA
4031d914-ca91-40ad-b313-2bdeadb628eb,Jiayi,container,bucket,"[What answer do you think, babe] Maybe it boxed?",NA,incorrect_response,NA
4031d914-ca91-40ad-b313-2bdeadb628eb,Jiayi,container,cup,"Because there's no water in it, mom there's no water in it. [Mom: Okay.]",NA,incorrect_response,NA
4031d914-ca91-40ad-b313-2bdeadb628eb,Jiayi,container,potato,More potatos in it? [brother: Yeah. More potatoes.][Mom: Okay. Let's see.],NA,alternative_solution,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Jiayi,container,bucket,Probably because the bucket was empty,NA,target_solution,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Jiayi,container,cup,Probably because the sippy cup was empty,NA,incorrect_response,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Jiayi,container,potato,Probably because his bags don't have that much stuff than hers do,NA,alternative_solution,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Cecilia,gender,teacher,It's because she doesn't know that's not her sister or... That that's not her sister because she doesn't have no sisters.,NA,incorrect_response,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Cecilia,gender,basketball,"It's probably because the other team accidentally scored in their goal, or... Their team didn't know what to do, so they just ran up and just jumped and scored goals.",NA,incorrect_response,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Cecilia,gender,firefighter,It's probably because they are just friends. They're not brothers.,NA,incorrect_response,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Janie,viewing,keys,"Probably because her keys had a light that were on, or her house lights were on, but just not there",NA,alternative_solution,lights on key
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Janie,viewing,cow,Probably because it was so sunny outside.,NA,target_solution,NA
47bc6f3b-1f1d-4903-ae47-1d9eb99f6def,Janie,viewing,bedroom,Probably because his light got slower because it was more lither outside because of the moonlight,NA,alternative_solution,lighter outside because of moonlight
4a5e162e-b0ce-4540-a843-11066107ee40,Janie,viewing,cow,"[You gotta answer. How could the driver see the cow?] How the driver see the cow? [No, you have give your answer. That's the question. Okay, listen again.] Um. [How could the driver see the cow?] How could the driver see the cow. [How?] How. [How could a driver see the cow? You answer the question.] How is he, cow, the driver. [You gotta listen and then you gotta answer.]",NA,incorrect_response,NA
4a5e162e-b0ce-4540-a843-11066107ee40,Janie,viewing,bedroom,"[Okay, you gotta answer, okay? You gotta talk to the computer when it asks you a question.] *shaking head, eyes closed* [Can you answer the question? How did Tumi get into bed before his room turned dark?] How would get it in, a bed, turn dark. *mumbles* [Do you have an answer?] Yeah. [Okay, what is it?] How would get it in, in a dark.",NA,incorrect_response,NA
4a5e162e-b0ce-4540-a843-11066107ee40,Janie,viewing,keys,"Um. *looks at the mom* [How could she see her keys?] How could she see her keys. [No, answer the question.] What? [How do you think she saw her keys?] *mumbles*",NA,incorrect_response,NA
4a5e162e-b0ce-4540-a843-11066107ee40,Cecilia,gender,firefighter,"[Do you want me to replay it?] Uh-huh. [Okay, listen. How could this be?] How would that be.",NA,incorrect_response,not taking the riddle seriously
4a5e162e-b0ce-4540-a843-11066107ee40,Cecilia,gender,basketball,[How could this be?] How that be.,NA,incorrect_response,not taking the riddle seriously
4a5e162e-b0ce-4540-a843-11066107ee40,Cecilia,gender,teacher,How that be.,NA,incorrect_response,not taking the riddle seriously
4a5e162e-b0ce-4540-a843-11066107ee40,Jiayi,container,cup,How... I want to...get her a sippy cup. How that be.,NA,incorrect_response,NA
4a5e162e-b0ce-4540-a843-11066107ee40,Jiayi,container,potato,"How, how would that be? [Keep going.] I don't know. [Do you want to hear it?] Mm-hmm. How would that be? Each potato, uhhh... I'm uncertain.",NA,incorrect_noresponse,NA
4a5e162e-b0ce-4540-a843-11066107ee40,Jiayi,container,bucket,"*yawns* How will water show, how, how bucket on his head, down a carpet. How that be.",NA,incorrect_response,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Janie,viewing,bedroom,[What do you think?] It's like walking fast. [So say it loud so they can hear you.] *pause* [That was a great answer. Can you say it loud?] *shy* I don't know. [She said probably he was walking fast.],NA,incorrect_response,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Janie,viewing,keys,"[With your best guess. Yeah, no.] *Child looks away*",NA,incorrect_noresponse,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Janie,viewing,cow,[What do you think? How could the driver see the cow?] *silence* [How could the driver see the cow? Do you have an answer?] *whispers* He probably saw it through his window. [*loudly reiterates what the child said* He probably saw it through the window.],NA,incorrect_response,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Cecilia,gender,firefighter,Because one's a sister and one's a brother. [Excellent.] *smiles*,NA,target_solution,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Cecilia,gender,basketball,Because he didn't get the ball. Because the boy didn't get the ball in the hoop every time he tried to do it. And the girls made it in the hoops any time it was her time. [Nice.],NA,target_solution,NA
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,Jiayi,container,potato,Because Barney has more things in it. [Nice.],NA,alternative_solution,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Janie,viewing,bedroom,"[I think you have to say the answer out loud. What? What do you think?] I don't know. [You want to try to take a guess? Did you know what happened? What? I mean, did you hear the story? Do you need to hear it again?] Yeah. *after re-listens* He walked fast.",NA,incorrect_response,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Janie,viewing,cow,"I do not know. I can't have it. I don't have it. [Okay, you want to try even if it's you just think out loud? How could that be?] I then, I would have to talk and I can't think out.",NA,incorrect_noresponse,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Janie,viewing,keys,It will take time to see *unclear audio*,NA,incorrect_response,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Jiayi,container,bucket,Do not know. I just don't know.,NA,incorrect_noresponse,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Jiayi,container,cup,*shakes his head* Do not know. Na na na.,NA,incorrect_noresponse,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Jiayi,container,potato,[Do wanna listen again? Wanna listen again?] Yeah! I don't know!,NA,incorrect_noresponse,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Cecilia,gender,basketball,"*distracted* Where's my water bottle? [I don't know where you put all your water bottles buddy, I don't know. Are you ready to listen?] Yeah. No way. I can't do that.",NA,incorrect_noresponse,NA
4fb13e92-7204-40e2-8374-4d0f258abeb5,Cecilia,gender,firefighter,"That attached onto wall not falling, that attached to the white stuff that fall like that, or is this going down, down, down. Down, down, down. [Are you done?] Yes. [You answered? Did you hear the question?] I do.",NA,incorrect_noresponse,nonsense
4fb13e92-7204-40e2-8374-4d0f258abeb5,Cecilia,gender,teacher,I do not know!,NA,incorrect_noresponse,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Cecilia,gender,basketball,"[Do you want to hear it one more time?] Yeah. What do I say? [billy's ball team won the game by more than 30 points, but not a single boy scored any points. How can that be?] They didn't make it?",NA,incorrect_response,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Cecilia,gender,teacher,Maybe because there was no baby?,NA,incorrect_response,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Cecilia,gender,firefighter,Maybe cause they need a girl more?,NA,alternative_solution,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Jiayi,container,cup,Maybe cause it was just a little bit left.,NA,incorrect_response,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Jiayi,container,potato,I don't want it. Because one is dumped.,NA,incorrect_response,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Jiayi,container,bucket,Maybe because it was a wet basket and he was careful?,NA,incorrect_response,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Janie,viewing,keys,*no reaction* [I'll play that one one more time for you. Okay?] Maybe because there was a *distraction* flashlight somewhere?,NA,incorrect_response,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Janie,viewing,bedroom,He was a sleepyhead.,NA,incorrect_response,NA
63c997ef-d3d9-4937-8244-818eae37d8b4,Janie,viewing,cow,"Because there was a flashlight on there, or the headlight.",NA,incorrect_response,NA
644f4404-fe5d-4159-afec-0e592ca52925,Jiayi,container,bucket,"[Did you hear it?] *nods* [Okay, so you have to answer, how could that be?] He, he dropped it, there wasn't water in it. There was something else sticky in it.",NA,target_solution,NA
644f4404-fe5d-4159-afec-0e592ca52925,Jiayi,container,potato,"I don't know how it works. [What?] how does it...[I'll replay it.] *replays question* The one with the one bag has more potatoes, and the three bags has each three potatoes.",NA,alternative_solution,NA
644f4404-fe5d-4159-afec-0e592ca52925,Janie,viewing,cow,"The driver had a bunch of lights on its truck that were on all the time, and you're just teeny.",NA,incorrect_response,NA
644f4404-fe5d-4159-afec-0e592ca52925,Janie,viewing,keys,"There was a teeny, there was lantern fly.",NA,alternative_solution,lantern fly!
644f4404-fe5d-4159-afec-0e592ca52925,Janie,viewing,bedroom,He turned the light off when he was in the bed.,NA,incorrect_response,NA
644f4404-fe5d-4159-afec-0e592ca52925,Cecilia,gender,teacher,The artist forgot about her sister.,NA,incorrect_response,NA
644f4404-fe5d-4159-afec-0e592ca52925,Cecilia,gender,firefighter,The younger one is the sister.,NA,target_solution,NA
644f4404-fe5d-4159-afec-0e592ca52925,Cecilia,gender,basketball,"The thing that was doing the points, it wasn't working.",NA,incorrect_response,NA
674af198-41a4-42dd-a101-9313bc60221c,Jiayi,container,cup,[You can just guess. Use your imagination] *foreign language* [Do you want to listen to the question one more time? Ok] *replays question* *foreign language* [But do you want to stop and just not do it?] *foreign language* [*foreign language* Say I don't know. *foreign language*] *foreign language*  *pause* I don't know.,NA,incorrect_noresponse,NA
674af198-41a4-42dd-a101-9313bc60221c,Jiayi,container,potato,*foreign language* [*foreign language*] Because Tom had one more potatoes than the other one.,NA,incorrect_response,NA
674af198-41a4-42dd-a101-9313bc60221c,Janie,viewing,bedroom,Because it takes a little bit of time to get darker.,NA,alternative_solution,NA
674af198-41a4-42dd-a101-9313bc60221c,Janie,viewing,keys,"That doesn't make sense, replay it *replays question* Because it's right next to her.",NA,incorrect_response,NA
674af198-41a4-42dd-a101-9313bc60221c,Janie,viewing,cow,Because his eyes are bright.,NA,incorrect_response,NA
674af198-41a4-42dd-a101-9313bc60221c,Cecilia,gender,basketball,Because the girls are smarter than the boys,NA,alternative_solution,NA
674af198-41a4-42dd-a101-9313bc60221c,Cecilia,gender,teacher,Because she lied. Or he [*laughs*],NA,incorrect_response,NA
674af198-41a4-42dd-a101-9313bc60221c,Cecilia,gender,firefighter,[What?] Because the older one has no brothers.,NA,incorrect_response,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Cecilia,gender,basketball,Because the other team got 30.,NA,incorrect_response,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Cecilia,gender,firefighter,"Hmm [Do you want me to replay it?] *replays question* Hm... Because... Uhm, because it, uhm... Because... *replays question* Maybe it's because, uhm, there is um, other firefighter? [There's two firefigthers] No.",NA,incorrect_response,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Cecilia,gender,teacher,Because it... The art... it might be the art teacher of the school *replays question* Be... Because the artist is not the art teacher of the school. And we need to press it.,NA,incorrect_response,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Janie,viewing,cow,"Because the moon isn't up, and it means it's not night time.",NA,target_solution,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Janie,viewing,bedroom,"Because they... Because the lights went slowly off, it...",NA,alternative_solution,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Janie,viewing,keys,Because it was still morning! [Because?] They said the moon wasn't down,NA,target_solution,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Jiayi,container,potato,Because the other ones are the same size.,NA,incorrect_response,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Jiayi,container,bucket,Because there was nothing inside of the bucket!,NA,target_solution,NA
2244b798-4575-4880-ac07-f648e32cbbbc,Jiayi,container,cup,I don't know what that is *pause* Because it was the sippy cup. It has a lid!,NA,incorrect_response,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Jiayi,container,cup,*try to press a button* [That just plays the question again. You want to hear the question again?] No. [Then you have to tell the answer.] *...* *whisper* [You have to say it loud so they can hear you.] *pause* *smile* She didn't know what to do.,NA,incorrect_noresponse,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Jiayi,container,bucket,Because it was closed.,NA,alternative_solution,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Jiayi,container,potato,Because they were the same weight. *looks at the adult*,NA,incorrect_response,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Cecilia,gender,firefighter,Because they're different. [How are they different?] Because they're skin. Their skin. [Their skin is different?],NA,incorrect_response,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Cecilia,gender,teacher,How she *unclear audio* white *unclear audio*,NA,incorrect_noresponse,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Cecilia,gender,basketball,Because it was falling in the wrong way.,NA,incorrect_response,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Janie,viewing,keys,"Because they were shade. [They were what?] Shade, up.",NA,incorrect_response,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Janie,viewing,bedroom,Because she was so quick.,NA,incorrect_response,NA
70555289-0e80-4026-8bf2-eab3604dfdec,Janie,viewing,cow,Because the watcher's on.,NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Jiayi,container,bucket,"Because...wait, what? There's no water was in there.",NA,target_solution,NA
7caae105-bf1b-4382-8668-813a536bbc18,Jiayi,container,bucket,"This one is, [Here's question number one.] *...* Wait, I can, [Can replay it.] [Want to hear it again?] *nods* [Okay, ready?] Yeah. [Okay.] *replays question* When, *raises both hands* *looks at the adult* Drop it? *pause* Oh was a water bottle? *shakes head* I don't get it. [That's okay, just take your best guess.] *shakes head* *shrug* Mm hmm. Let's just skip it. [Can you just take any guess? What is your thought? Any guess is a good guess.] *pause* *shakes head* No, no.",NA,incorrect_noresponse,NA
7caae105-bf1b-4382-8668-813a536bbc18,Jiayi,container,potato,"Hmm, hmm. It's just so very hard. *head hits the bed* [Ohh. It's okay, just take your best guess.] I don't know. [You have any thoughts?] *shakes head* Emm nmm.",NA,incorrect_noresponse,NA
7caae105-bf1b-4382-8668-813a536bbc18,Jiayi,container,cup,Because it was empty.,NA,incorrect_response,NA
7caae105-bf1b-4382-8668-813a536bbc18,Janie,viewing,cow,Emm I see. [You don't have a guess?] *shakes head*,NA,incorrect_noresponse,NA
7caae105-bf1b-4382-8668-813a536bbc18,Janie,viewing,bedroom,[What do you think?] I don't know. No think. *shakes head* [You don't have any guess?] Emm emm.,NA,incorrect_noresponse,NA
7caae105-bf1b-4382-8668-813a536bbc18,Janie,viewing,keys,I don't know. It's daytime.,NA,target_solution,NA
7caae105-bf1b-4382-8668-813a536bbc18,Cecilia,gender,firefighter,Umm no think. [You don't have any guess?] *shakes head*,NA,incorrect_noresponse,NA
7caae105-bf1b-4382-8668-813a536bbc18,Cecilia,gender,basketball,Nothing. [Just take a guess.] No! It's impossible! *cries* [Do you want to hear that one again?] No.,NA,incorrect_noresponse,NA
7caae105-bf1b-4382-8668-813a536bbc18,Cecilia,gender,teacher,Nothing. [Take a guess?] *shakes head*,NA,incorrect_noresponse,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Cecilia,gender,basketball,"[How can that be? No, don't press next. You heard the question. You want to hear the question again?] *nods* I don't know. [How could it be?] I don't know. [Take a guess.] 100 scores. [100 scores is not the answer. Do you want to hear the question again? Pay attention, all right.] *nods* [How could it be?] I don't know. [You don't know? Okay, then we are moving on to the next question.",NA,incorrect_noresponse,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Cecilia,gender,firefighter,"I don't know. [Guess?] Maybe, the younger boy has a sister. [Okay.]",NA,target_solution,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Cecilia,gender,teacher,I don't know. [Guess?] I don't know. [Guess one more time.] Maybe she has a brother. [Um-hmm. Let's see.],NA,target_solution,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Jiayi,container,cup,"[How could that be?] I don't know. [Take a guess. Or I can repeat the question. Hear it again. I am going to replay it. Okay?] [How could that be?] Maybe it's got top of the cup. Maybe got top of the cup. [It has got top of the cup?] No, the tissue covered the top. [Oh, the tissue covered the top.] Yeah. [And so it could not go inside the cup, the tissue was too big.]",NA,incorrect_response,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Jiayi,container,bucket,"I don't know. [There was a tall person who held a bucket on his head. And the bucket fell on the carpet, but not a single drop of water came out. How could that be?] Maybe a lot of water came out. [Or? Take another guess.] I don't know. [You don't know?]",NA,incorrect_response,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Jiayi,container,potato,[You want the question again?] Maybe there's a lot of potatoes. [Maybe Barney's bag has a lot of potatoes.],NA,alternative_solution,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Janie,viewing,keys,[How could she see her keys?] Maybe she had a flashlight. [She has a flashlight.],NA,incorrect_response,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Janie,viewing,cow,"He turned the light on. [No, he did not turn his lights on.] No, the car's light. [No, he was driving a truck, I remember. But in any case, he didn't turn it on and still saw the cow. How did it happen? Do you want to hear the question again? Be attentional, right?] There's a sun. *unclear audio*",NA,target_solution,NA
7d60b835-b129-48bf-b7c0-c8c227dd7267,Janie,viewing,bedroom,"I don't know. [Do you want to hear the question again? Be attentional, right?] Maybe he won't be going to bed. [No, that's not the answer. Think again.] I want to hear the answer again. [No, you have to hear the question again.] Who was that, mom? [That's a hippo but what's the answer?] What's the name of it? [Hippo.] No. [Henry the hippo. What's the answer?] Maybe he already got to bed. [Maybe he already got to bed. Okay.]",NA,incorrect_response,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Jiayi,container,potato,"Mmm, 'cause Tommy has more tomatoes. [Tommy has more tomatoes?]*unclear audio* [Okay.] Next.",NA,incorrect_response,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Jiayi,container,bucket,"Because, 'cause, 'cause, 'cause 'cause someone was tricking him. [Someone was tricking him?] Yeah.",NA,incorrect_response,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Jiayi,container,cup,"Maybe a, *stutter* salsa, salsa and, maybe, [Tell the koala.] Maybe it's not just a tissue. Maybe, maybe a tissue is our paper towel.",NA,incorrect_response,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Cecilia,gender,teacher,Maybe maybe 'cause 'cause 'cause 'cause the teacher was saying that older sisters has sisters.,NA,incorrect_response,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Cecilia,gender,firefighter,"Maybe 'cause, 'cause that's a magic pizza.",NA,incorrect_response,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Cecilia,gender,basketball,"Maybe hmm, maybe the, the girl scored, maybe, maybe because the girl, a, a, a, girl, be that a boy.",NA,target_solution,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Janie,viewing,bedroom,"Hmm maybe 'cause he, he, he told the light's bad god and then, and then, and then mommy and daddy told the otherwise. *unclear audio*",NA,incorrect_response,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Janie,viewing,keys,"Hmm maybe this door *unclear audio* Light so, so she can see her key.",NA,target_solution,NA
7da48eb9-1a84-4aa4-8465-3b5e0cadab8e,Janie,viewing,cow,"Hmm maybe because it was still day, and the sun was out. And the cow was, the cow was the first one. But, but if it could, *Pause* then maybe the sun made the driver see the cow. [The sun made the driver see the cow?]",NA,target_solution,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Jiayi,container,cup,Becuase it's spill on the floor! [Because it's spilled on the floor?] yes.,NA,incorrect_response,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Jiayi,container,bucket,[I think we're going to do them all and then you'll get your cupcake.] Because it spilled on the floor. [because it spilled on the floor. and you throwed it away?],NA,incorrect_response,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Jiayi,container,potato,Because she holds it and she throws it away and throws it in a face. [Because she holds it and throws it away on her face?] Yeah.,NA,incorrect_response,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Janie,viewing,cow,Because he bring it in his truck and drive to home. [Because he bring it in his truck and bring it home? ] yeah. [How did he see the cow?] Because he spilled (out pour?),NA,incorrect_response,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Janie,viewing,bedroom,"So, She sleep and spilled out.",NA,incorrect_response,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Janie,viewing,keys,She just opened the door and smacked her face. [The door hit her face and how did her eyes see the key?] because it was smacked in her face. [*smile* The key is just smacked her face?],NA,incorrect_response,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Cecilia,gender,teacher,*unclear audio* because she throw it. [How come she has no sisters?] because the tidies come in.,NA,incorrect_response,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Cecilia,gender,basketball,"*distraction* [How come they won but no boys got points?] Because the girls didn't win. [Wow, the girls.]",NA,target_solution,NA
86725a1c-b885-4f80-bc38-4e5be932fc9b,Cecilia,gender,firefighter,"Because she just walked to a room and snuck in, and the bear has near there.",NA,incorrect_response,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Jiayi,container,potato,I don't know. [You wanna guess?] i don't know. [You wanna hear the question again?] No. [Let's sit down again and see if we have a guess.] Because...Maybe one bag was longer and the other bag wasn't?,NA,incorrect_response,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Jiayi,container,bucket,"I want to go and get my water. [do you want to give your answer and then get your water? Do you want to hear it again?] Yes. *replays question* Because it was, um, the lid was closed up strong. [Sounds good to me.] *going out to get water* [Alright, do you want to hear the answer a real quick?] *stop and listen*",NA,alternative_solution,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Jiayi,container,cup,"Ummm, I don't know. [wanna listen again?] *replays question* I was to pick up food. [You said that it was food. Do you have any ideas?]*shrug* [Don't know?] I don't know. [No ideas how it didn't get wet?]",NA,incorrect_noresponse,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Janie,viewing,keys,I don't know.  [you just need one more time.] *replays question* I don't know.,NA,incorrect_noresponse,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Janie,viewing,bedroom,Maybe it's automatic. [Maybe the light is automatic?] yes.,NA,incorrect_response,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Janie,viewing,cow,"Uh, because the sun was still out.",NA,target_solution,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Cecilia,gender,teacher,"Maybe the other one, maybe the teacher was that sister, but the artist wasn't the sister?",NA,incorrect_response,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Cecilia,gender,firefighter,Because the younger one has sisters with the older one? [Let's see],NA,alternative_solution,NA
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,Cecilia,gender,basketball,"I think, that the other person didn't stop him, but they thought it was the other person. [say that again?] Maybe the other person did, but the other people, so was the other person. [So they gave points to the wrong person is what you're saying?] Yes.",NA,incorrect_response,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Jiayi,container,potato,Because they put one into the other bag.,NA,incorrect_response,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Jiayi,container,cup,Because the tissue paper was in the tissue paper box.,NA,incorrect_response,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Jiayi,container,bucket,Because nothing was in it.,NA,target_solution,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Cecilia,gender,teacher,Because the teacher didn't actually have any sisters.,NA,incorrect_response,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Cecilia,gender,firefighter,Hmm... I have an idea. [What's your idea? Can you tell the monkey your idea?] Because the firefighter didn't have any brothers. It only had sisters.,NA,target_solution,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Cecilia,gender,basketball,"That's such a weird. [I wonder. Do you want me to repeat it?] Because there weren't any boys, there were only girls.",NA,target_solution,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Janie,viewing,keys,"*distracted by fingers* Because the moon wasn't, oh wait, because the moon wasn't up. I mean down.",NA,alternative_solution,moon wasn't down --> moonlight?
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Janie,viewing,bedroom,*stands up on chair and distracted* [I wonder.] I think I'll just go for a scene.,NA,incorrect_noresponse,NA
8c5ca0c8-657f-42c9-acc2-2bdd3e6888fc,Janie,viewing,cow,Hmm... Because it slowed down.,NA,incorrect_response,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Cecilia,gender,basketball,[Listen] He lost.,NA,incorrect_response,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Cecilia,gender,firefighter,[What do you think? How could this be?] Different parents [Do they have different parents?] Hmm.,NA,incorrect_response,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Jiayi,container,potato,What... [Hm? Can you see it? How can that be?] I don't know [No? What's in the bags?] The potatoes [Okay. How can one be heavier than the other?] Because it has more potatoes [Hm. Nice],NA,alternative_solution,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Jiayi,container,bucket,Don't no water inside,NA,target_solution,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Jiayi,container,cup,[how could that be?] Oh no! [I think she said it was full. How could that be?] There was nothing inside,NA,incorrect_response,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Janie,viewing,keys,Cause he looked on the floor.,NA,incorrect_response,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Janie,viewing,bedroom,Because he switched it off when he was in bed,NA,incorrect_response,NA
8cf2b85c-94a0-4d0f-bdfd-1a3c9e66d009,Janie,viewing,cow,He looked down,NA,incorrect_response,NA
