response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
f166bbed-3a24-4d93-99bf-2b8ab592442a,Julio,gender,teacher,"[Do you want to listen to it again? Or do you want to think?] I don't know [Do you want to listen to it again?] *replays question* Because... When she was born, she was the only kid?",NA,incorrect_response,(Irrelevant)
0e77d97e-b0f6-4595-94a8-ae10de08b164,Julio,gender,teacher,"I don't think she's... Uhm, I just don't know this again [Try to give it a guess?] Because she's his mother?",NA,incorrect_response,(Violates QN)
161e7dca-306e-48f8-8324-4cf871904936,Julio,gender,teacher,*distraction* A bird! [Uhum. Can you answer the question?] I don't know,NA,incorrect_noresponse,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Julio,gender,teacher,"She, she looked the same or she was lying.",NA,alternative_solution,NA
fb93cd2d-9240-43d5-8959-50883541abaf,Julio,gender,teacher,Because she looks like her sister [Oh. The next?] Yes.,NA,incorrect_response,(Violates QN)
7d60b835-b129-48bf-b7c0-c8c227dd7267,Julio,gender,teacher,I don't know. [Guess?] I don't know. [Guess one more time.] Maybe she has a brother. [Um-hmm. Let's see.],NA,target_solution,NA
aa4e4f34-4199-4cb5-9538-527ffc3e8557,Julio,gender,teacher,"I'm trying to think of a way to know. I don't need to think of a way to know. *unclear audio* *replays* Because the picture looks like, because it's a picture. It's a painting that looks like her sister, but it's not actually.",NA,incorrect_response,(Irrelevant)
101b7b62-b309-4331-8295-7062812613cd,Julio,gender,teacher,"Because the teacher's lying! [Okay, teacher's lying.]",NA,alternative_solution,NA
dc138862-e916-4ece-b22e-79af7dc73255,Julio,gender,teacher,"Hmm... just press next [How could this be?] Maybe because, well, they, I don't know, they're different. And it's, that's why, the things are, aren't, harder, doesn't have any sister. [Tell me, tell me what you mean.] I mean like, you know twins - they aren't twins, because well, the, that some presents are different. [Okay.]",NA,incorrect_response,(Irrelevant)
cc579de4-77d5-47ac-b730-2e78f0909358,Julio,gender,teacher,"Um, um, um, um, daddy, I still don't know.",NA,incorrect_noresponse,NA
009b2630-1963-4e47-9d72-c507ed1f9fd4,Julio,gender,teacher,Because he's really good at it.,NA,incorrect_response,(Irrelevant)
1bd046ed-6ff4-4761-9d5c-57f1160882a3,Julio,gender,teacher,"Umm, mamma I don't know. [Do you want me to hit replay to hear it again?] Yeah. *replays question* Mom I still don't know. [You don't know?] Yeah. [Okay. Do you want to guess?] No I can't think of any guesses. [Okay.]",NA,incorrect_noresponse,NA
2d67b689-6d18-4993-b64d-96e1fcf06a36,Julio,gender,teacher,Because she has a brother?,NA,target_solution,NA
264c7563-dd8a-4676-9266-ad9d968aa86d,Julio,gender,teacher,[What do you think?] Because they're not a part of a family.,NA,incorrect_response,(Violates QN)
c7ffee16-323a-481d-9efa-870ed528d8e9,Julio,gender,teacher,She might be joking?,NA,alternative_solution,NA
002accc6-d1a7-42d5-957f-a76a2b7cd53e,Julio,gender,teacher,"Cause, cause it has no sisters. I'm sorry. [Listen to it again.] *replays question* 'Cause it has no sisters with a teacher.",NA,incorrect_response,(Violates QN)
644f4404-fe5d-4159-afec-0e592ca52925,Julio,gender,teacher,The artist forgot about her sister.,NA,alternative_solution,NA
b974ce0b-4771-423e-b3ef-d0475379316d,Julio,gender,teacher,Because he never win one?,NA,incorrect_response,(Irrelevant)
